,fly,treatment,trial,iteration,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP
57,CA62,g150,1_00-00-50,5,2.8657,0.0128930278373364,32.0,37.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.8225707257117187,0.0,1.2460322437809834,34.48668096907762,"(652.0, 1278.25)","(610.75, 1144.0)",38.0,43.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,2.3262754653830533,0.0520099675761545,2.1668814884689818,35.03830932414821,"(426.0, 1361.0)","(412.5, 1182.25)",41.0,44.0,0.0125,0.0375,0.05,0.7499999999999999,0.8177226567566585,0.1228126539789802,1.4072341377656543,37.22095944159762,"(676.5, 1177.25)","(657.25, 1117.25)",33.0,37.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,2.352246407041776,0.0,2.212560009959253,34.268577211048324,"(368.75, 1181.75)","(404.25, 1004.0)",35.0,40.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.3282595267970072,0.1475707439493184,1.3874994199904895,33.38877358767298,"(603.25, 1051.0)","(643.75, 957.0)",40.0,45.0,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.5,1.920240329764392,0.0,1.8422469442506595,32.87737925352227,"(435.5, 1128.5)","(458.0, 982.25)"
58,CA62,g150,1_00-00-50,5,2.8657,0.0128930278373364,46.0,51.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.2460322437809834,0.0,1.2791690565777354,36.85722057925276,"(718.25, 1347.75)","(652.0, 1278.25)",51.0,,,,,,,,,,,"(425.75, 1357.0)",53.0,,,,,,,,,,,"(667.25, 1179.25)",45.0,50.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,2.212560009959253,0.0,2.0025483862610423,36.370593835283486,"(418.75, 1344.75)","(368.75, 1181.75)",48.0,52.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.3196257523553403,0.0,1.5428520647456931,35.25327260175266,"(609.25, 1157.75)","(593.75, 1057.25)",50.0,,,,,,,,,,,"(435.5, 1128.5)"
59,CA62,g150,1_00-00-50,5,2.8657,0.0128930278373364,58.0,,,,,,,,,,,"(718.25, 1347.75)",,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,"(418.75, 1344.75)",59.0,,,,,,,,,,,"(609.25, 1157.75)",,,,,,,,,,,,
60,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,4.0,8.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.436277767667256,0.0,1.3095507051659716,24.464805532740943,"(421.75, 1031.75)","(531.0, 1046.5)",8.0,14.0,0.025,0.025,0.05,0.5,2.040349178062776,0.1271948085967694,1.5816789543261158,26.10711384162566,"(600.0, 948.25)","(717.75, 1051.5)",11.0,15.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,0.8501159396603919,0.0,1.238123251419357,31.51766502897561,"(388.75, 1177.0)","(454.0, 1176.75)",4.0,7.0,0.0125,0.0333333333333333,0.0458333333333333,0.7272727272727273,0.6195819437196217,0.0,1.85491783795586,23.974361435836244,"(718.5, 1087.0)","(752.5, 1120.25)",15.0,20.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.61883058873187,0.0,2.008846378898548,35.2899266361076,"(477.0, 1234.75)","(545.75, 1338.25)",6.0,12.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.768280089529738,0.0,1.7941794155334738,26.300086365163224,"(669.5, 1196.0)","(708.5, 1326.0)"
61,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,16.0,22.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.3095507051659716,0.0,1.4034619889870816,35.9103180127016,"(331.5, 987.5)","(421.75, 1031.75)",20.0,25.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.67573319202384,0.1686801004787199,1.6721873133001794,40.62406996739972,"(520.5, 856.5)","(599.5, 958.0)",23.0,26.0,0.0125,0.0291666666666666,0.0416666666666666,0.7000000000000001,1.238123251419357,0.0,1.920908795606974,37.508075055836734,"(324.75, 1106.75)","(388.75, 1177.0)",15.0,19.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.85491783795586,0.0,1.4087998788687026,35.2899266361076,"(614.75, 989.5)","(718.5, 1087.0)",27.0,33.0,0.025,0.025,0.05,0.5,2.008846378898548,0.0,1.6172963631103123,35.449495828398675,"(381.75, 1113.5)","(477.0, 1234.75)",20.0,26.0,0.025,0.0291666666666666,0.0541666666666666,0.5384615384615384,1.7941794155334738,0.0,1.4112113170086564,38.32016793623861,"(582.5, 1089.25)","(669.5, 1196.0)"
62,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,27.0,31.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.4034619889870816,0.0,1.567570855612045,36.9002299899831,"(263.75, 903.75)","(331.5, 987.5)",32.0,37.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.8175605468910208,0.0,1.26807630504432,28.564227401606978,"(434.75, 761.0)","(522.75, 869.25)",33.0,37.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.920908795606974,0.0,1.981065963329372,30.203688536325867,"(231.25, 992.75)","(324.75, 1106.75)",27.0,31.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.4087998788687026,0.0,1.4312981147967725,35.449495828398675,"(542.0, 909.5)","(614.75, 989.5)",39.0,44.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.6172963631103123,0.0,1.855558291015816,33.97342497241141,"(311.0, 1011.5)","(381.75, 1113.5)",33.0,37.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,1.4112113170086564,0.0,1.5820142859885489,29.317775338870604,"(509.75, 1009.0)","(582.5, 1089.25)"
63,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,38.0,43.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.567570855612045,0.0032571252872784,1.8756998086016448,33.665401619367955,"(198.75, 802.5)","(263.75, 903.75)",44.0,49.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.26807630504432,0.0,1.6947226953758845,37.83144621822265,"(396.5, 671.5)","(434.75, 761.0)",44.0,49.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.981065963329372,0.0,1.5604485799206964,38.878671591553285,"(158.0, 859.5)","(231.25, 992.75)",39.0,43.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.4312981147967725,0.0,1.564278290602758,33.14626215910753,"(479.0, 819.5)","(542.0, 909.5)",51.0,56.0,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.5,1.855558291015816,0.0,1.3326220726365223,39.79234429115783,"(240.5, 887.75)","(311.0, 1011.5)",43.0,49.0,0.025,0.025,0.05,0.5,1.5820142859885489,0.0,1.842879645406034,37.92278679073591,"(430.5, 917.0)","(509.75, 1009.0)"
64,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,49.0,54.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.872662932750103,0.0,1.725735511811486,37.81453724426253,"(146.75, 668.25)","(198.75, 802.25)",55.0,,,,,,,,,,,"(396.5, 671.5)",56.0,,,,,,,,,,,"(158.0, 859.5)",50.0,54.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.564278290602758,0.0,1.47826489008258,40.18409785017745,"(429.75, 710.0)","(479.0, 819.5)",61.0,,,,,,,,,,,"(240.5, 887.75)",55.0,,,,,,,,,,,"(430.5, 917.0)"
65,CA62,g150,1_00-00-23,5,2.8657,0.0128930278373364,61.0,,,,,,,,,,,"(146.75, 668.25)",,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,"(429.75, 710.0)",,,,,,,,,,,,,,,,,,,,,,,,
66,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,9.0,14.0,0.0208333333333333,0.0333333333333333,0.0541666666666666,0.6153846153846153,1.335727951039833,0.0,1.5313015021949996,33.31714181951328,"(558.0, 1112.5)","(485.75, 1038.25)",0.0,5.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,2.040158703691816,0.0,1.5454970938035206,31.430808198651523,"(330.25, 1161.5)","(220.25, 1047.75)",5.0,8.0,0.0125,0.0375,0.05,0.7499999999999999,0.7332325122491851,0.0448947744467412,1.3430116995093166,31.270576526269934,"(515.0, 949.25)","(484.5, 901.25)",8.0,12.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.3234835946336143,0.0,2.1089955265464098,33.958437158120454,"(249.0, 1056.25)","(201.5, 965.25)",0.0,2.0,0.0083333333333333,0.025,0.0333333333333333,0.75,0.875996801901744,0.0,1.730291651190737,26.348661829241244,"(405.25, 805.75)","(381.75, 742.0)",1.0,7.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.5230494547392213,0.0464864729635009,1.5835937216760667,31.898843850359324,"(257.0, 891.75)","(175.75, 806.0)"
67,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,22.0,27.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.5313015021949996,0.0,1.75199656881906,29.581562571034063,"(635.5, 1202.5)","(558.0, 1112.5)",14.0,19.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.5454970938035206,0.0032232569593341,1.5666653631011098,29.118303939697608,"(370.25, 1274.5)","(330.25, 1161.5)",17.0,21.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.3804047163652884,0.0,1.317460692460032,29.815200998864352,"(574.5, 1034.75)","(511.75, 948.0)",21.0,26.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,2.1089955265464098,0.0,1.3694556371052284,30.17078708743407,"(316.5, 1205.25)","(249.0, 1056.25)",8.0,17.0,0.0375,0.0333333333333333,0.0708333333333333,0.4705882352941176,1.730291651190737,0.0,1.2700000552925894,31.307437523789467,"(459.5, 928.5)","(405.25, 805.75)",15.0,21.0,0.025,0.025,0.05,0.5,1.563282948218826,0.0,1.5782838238047072,27.552494003405368,"(317.75, 998.5)","(255.0, 894.75)"
68,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,34.0,39.0,0.0208333333333333,0.0291666666666666,0.05,0.5833333333333333,1.75199656881906,0.0,1.6003073165749426,36.172698752820864,"(687.0, 1328.25)","(635.5, 1202.5)",28.0,32.0,0.0166666666666666,0.0333333333333333,0.05,0.6666666666666666,1.564060322488044,0.1404245474920608,1.2938155040774433,35.48464833678358,"(441.75, 1372.75)","(370.25, 1274.75)",30.0,33.0,0.0125,0.0333333333333333,0.0458333333333333,0.7272727272727273,1.317460692460032,0.0547953683086797,1.8567414971137264,35.56251253261693,"(628.5, 1121.5)","(574.5, 1034.75)",33.0,37.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,1.3694556371052284,0.1968563121634432,2.203963080912038,34.92182340494169,"(387.5, 1284.25)","(316.5, 1205.25)",25.0,29.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,1.2700000552925894,0.0,1.5698088694837686,32.62130706469776,"(518.0, 1007.75)","(459.5, 928.5)",27.0,33.0,0.025,0.025,0.05,0.5,1.5782838238047072,0.0,1.6865982715543872,34.352601069617734,"(388.0, 1098.75)","(317.75, 998.5)"
69,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,46.0,51.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.6003073165749426,0.0,0.8764651495585714,40.51145606776694,"(744.5, 1438.25)","(687.0, 1328.25)",40.0,44.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.4236728640973468,0.0,2.3658793908514384,37.59283558267845,"(466.5, 1470.0)","(443.5, 1362.0)",41.0,45.0,0.0166666666666666,0.0291666666666666,0.0458333333333333,0.6363636363636365,1.9013528077981217,0.0,1.80716666683048,38.17274951089702,"(691.5, 1251.0)","(624.75, 1119.5)",46.0,50.0,0.0166666666666666,0.025,0.0416666666666666,0.6000000000000001,2.3164657732461484,0.0967514148151438,1.3499098659393538,41.51619027862617,"(439.0, 1447.25)","(397.25, 1272.5)",35.0,41.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.5698088694837686,0.0670716325238386,1.4418662767518655,36.31798430340804,"(571.75, 1117.0)","(518.0, 1007.75)",39.0,45.0,0.025,0.0208333333333333,0.0458333333333333,0.4545454545454545,1.6865982715543872,0.0657418005318733,1.7319210820550195,36.46448811476812,"(445.5, 1216.25)","(388.0, 1098.75)"
70,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,57.0,,,,,,,,,,,"(744.5, 1438.25)",51.0,,,,,,,,,,,"(466.5, 1470.0)",52.0,,,,,,,,,,,"(691.5, 1251.0)",56.0,,,,,,,,,,,"(439.25, 1439.75)",46.0,51.0,0.0208333333333333,0.025,0.0458333333333333,0.5454545454545455,1.3953575798840905,0.0,1.0127491831718634,40.51145606776694,"(590.5, 1227.25)","(576.0, 1120.0)",50.0,56.0,0.025,0.0083333333333333,0.0333333333333333,0.25,1.6665984059413022,0.0064465139186682,0.3945693102701314,40.39187262292736,"(486.25, 1344.25)","(446.5, 1221.25)"
71,CA62,g150,3_00-00-24,5,2.8657,0.0128930278373364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,"(590.5, 1227.25)",58.0,,,,,,,,,,,"(486.75, 1344.25)"
72,CA58,g150,1_0-03-00,3,3.1732,0.0135638279835335,13.0,20.0,0.0291666666666666,0.0416666666666666,0.0708333333333333,0.5882352941176471,1.864147012240724,0.103383639665961,1.6258607052849108,25.42611161962794,"(1283.0, 506.0)","(1146.0, 500.75)",7.0,13.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.0846590201554738,0.0441900307290675,1.4923252891265653,21.677968025794996,"(1300.75, 700.25)","(1224.0, 722.0)",9.0,13.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.3379556062884554,0.0,1.944604988140664,20.890552989529795,"(1104.25, 481.75)","(1015.5, 524.25)",18.0,22.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.1334187160792,0.0,1.803865765628571,27.83673086208991,"(1246.75, 764.75)","(1163.5, 769.0)",16.0,22.0,0.025,0.025,0.05,0.5,1.8175442408722784,0.0,1.994805434234636,26.582263909547468,"(1058.0, 559.5)","(935.5, 613.0)",9.0,13.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.1982718677053366,0.0,1.483951176891113,20.890552989529795,"(1064.0, 775.25)","(997.0, 832.5)"
73,CA58,g150,1_0-03-00,3,3.1732,0.0135638279835335,30.0,36.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.7272921454507584,0.0,1.7481611901604592,26.07202949289009,"(1402.5, 501.75)","(1275.5, 504.75)",23.0,29.0,0.025,0.05,0.075,0.6666666666666667,1.5365135383587576,0.0,1.202295832954678,29.059429750417447,"(1410.5, 699.25)","(1297.5, 700.25)",24.0,28.0,0.0166666666666666,0.0541666666666666,0.0708333333333333,0.7647058823529412,1.944604988140664,0.0612805467915316,1.7542974230566837,29.82317688611471,"(1247.0, 473.0)","(1104.25, 481.75)",34.0,39.0,0.0208333333333333,0.0458333333333333,0.0666666666666666,0.6875,1.803865765628571,0.0,1.8958154319100904,27.90519899353396,"(1375.5, 732.75)","(1246.75, 764.75)",28.0,39.0,0.0458333333333333,0.0458333333333333,0.0916666666666666,0.5,1.994805434234636,0.0611861963940934,1.994805434234636,27.873643171446645,"(1199.5, 520.75)","(1058.0, 559.5)",24.0,31.0,0.0291666666666666,0.0375,0.0666666666666666,0.5625,1.483951176891113,0.077065945454237,1.7332922736759495,30.601595099917724,"(1162.5, 728.25)","(1064.0, 775.25)"
74,CA58,g150,1_0-03-00,3,3.1732,0.0135638279835335,46.0,,,,,,,,,,,"(1402.5, 501.75)",41.0,,,,,,,,,,,"(1410.5, 699.25)",41.0,,,,,,,,,,,"(1242.75, 474.5)",50.0,,,,,,,,,,,"(1375.5, 732.75)",50.0,,,,,,,,,,,"(1204.0, 520.75)",40.0,,,,,,,,,,,"(1166.25, 732.5)"
75,CA58,g150,1_00-02-06,3,3.1732,0.0135638279835335,4.0,10.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,1.6652395636441015,0.0,1.3573658196660132,19.442533841813663,"(1149.5, 496.25)","(1026.75, 494.0)",12.0,18.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,1.7855924375353678,0.0,1.444038150835527,18.9046628871108,"(1210.5, 657.75)","(1081.5, 684.0)",15.0,19.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.804199450866124,0.0,0.9800276379031015,19.623360025052847,"(1130.5, 440.5)","(998.25, 454.75)",5.0,10.0,0.0208333333333333,0.0458333333333333,0.0666666666666666,0.6875,1.583242868949925,0.0,1.697799714538184,20.657692206927017,"(1057.75, 709.25)","(942.5, 727.75)",6.0,11.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,1.2941377576227202,0.0319902243187791,1.6924952221338103,19.28845193868594,"(915.5, 471.5)","(822.0, 490.5)",10.0,17.0,0.0291666666666666,0.0541666666666666,0.0833333333333333,0.65,1.5342159992869642,0.0,1.8073419062789509,17.92366335214725,"(957.5, 661.25)","(846.5, 683.0)"
76,CA58,g150,1_00-02-06,3,3.1732,0.0135638279835335,21.0,27.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.3573658196660132,0.0,1.3916356961953735,25.086596871917955,"(1246.0, 469.75)","(1149.5, 496.25)",29.0,35.0,0.025,0.0333333333333333,0.0583333333333333,0.5714285714285714,1.444038150835527,0.0,1.6318960725395582,27.88940705347821,"(1312.5, 627.25)","(1210.5, 657.75)",31.0,35.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,0.9800276379031015,0.0,1.1877888773780547,28.565778985234736,"(1196.0, 410.0)","(1130.5, 440.5)",21.0,26.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,1.697799714538184,0.0,1.6284539196325003,23.610914702981606,"(1180.5, 684.75)","(1057.75, 709.25)",23.0,29.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,1.7039348022598848,0.0,1.4833993207913023,24.785851838698477,"(1037.75, 446.5)","(914.25, 469.5)",30.0,35.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.8073419062789509,0.0,1.0254940197695064,27.687012492673283,"(1090.25, 649.75)","(957.5, 661.25)"
77,CA58,g150,1_00-02-06,3,3.1732,0.0135638279835335,37.0,,,,,,,,,,,"(1246.0, 469.75)",43.0,,,,,,,,,,,"(1312.5, 627.25)",45.0,,,,,,,,,,,"(1196.0, 410.0)",38.0,,,,,,,,,,,"(1180.5, 684.75)",40.0,,,,,,,,,,,"(1037.75, 446.5)",45.0,,,,,,,,,,,"(1090.25, 649.75)"
78,CA58,g150,2_00-00-20,3,3.1732,0.0135638279835335,1.0,7.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,2.0376814319691525,0.0304886724418987,1.0834592814204558,20.35226525509684,"(1145.25, 726.0)","(1280.0, 792.75)",10.0,15.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.2302089660157003,0.0,1.4099055097198772,21.75577410659693,"(1113.5, 542.5)","(1195.0, 582.5)",12.0,16.0,0.0166666666666666,0.0541666666666666,0.0708333333333333,0.7647058823529412,1.30392525113597,0.0,1.30636528663105,23.886270076032385,"(1193.25, 791.5)","(1286.5, 815.25)",3.0,7.0,0.0166666666666666,0.05,0.0666666666666666,0.75,0.7372280516781884,0.0,1.7040083330369484,21.639321990752705,"(1276.25, 498.5)","(1320.25, 530.5)",2.0,7.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,1.7655924689757585,0.0,1.4907305404099336,21.31101856472128,"(1400.75, 783.0)","(1531.0, 779.5)",11.0,16.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.4585941653544277,0.0,1.6266587849944054,22.38873355640721,"(1375.25, 556.75)","(1481.5, 574.0)"
79,CA58,g150,2_00-00-20,3,3.1732,0.0135638279835335,18.0,23.0,0.0208333333333333,0.0458333333333333,0.0666666666666666,0.6875,1.05305183088819,0.0,1.247945242741343,21.052888871910618,"(1065.5, 731.75)","(1143.0, 726.0)",25.0,30.0,0.0208333333333333,0.0458333333333333,0.0666666666666666,0.6875,1.4099055097198772,0.0,1.4661904891348885,20.35117299526896,"(1012.5, 567.5)","(1113.5, 542.5)",29.0,34.0,0.0208333333333333,0.0583333333333333,0.0791666666666666,0.736842105263158,1.30636528663105,0.0,1.086336494661459,17.080679730281897,"(1097.0, 786.0)","(1193.25, 791.5)",19.0,24.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,1.7040083330369484,0.0,2.156917787857992,21.466488988820657,"(1150.5, 497.75)","(1276.25, 498.5)",19.0,24.0,0.0208333333333333,0.0583333333333333,0.0791666666666666,0.736842105263158,1.4907305404099336,0.0542020843411533,0.9981329376062812,21.225085299604075,"(1293.5, 758.5)","(1400.75, 783.0)",25.0,32.0,0.0291666666666666,0.0416666666666666,0.0708333333333333,0.5882352941176471,1.6266587849944054,0.0,1.9270971832603023,20.12510601695736,"(1255.25, 553.5)","(1375.25, 556.75)"
80,CA58,g150,2_00-00-20,3,3.1732,0.0135638279835335,34.0,40.0,0.025,0.05,0.075,0.6666666666666667,1.247945242741343,0.0,1.4545365650904574,22.19511194223215,"(986.75, 779.5)","(1065.5, 731.75)",41.0,47.0,0.025,0.0416666666666666,0.0666666666666666,0.625,1.4661904891348885,0.0,1.6553176182402312,26.689539205229977,"(917.75, 619.75)","(1012.5, 567.5)",48.0,51.0,0.0125,0.0541666666666666,0.0666666666666666,0.8125,1.086336494661459,0.0,1.0038195015434204,27.31909059444748,"(1025.75, 822.75)","(1097.0, 786.0)",34.0,39.0,0.0208333333333333,0.05,0.0708333333333333,0.7058823529411765,2.156917787857992,0.0857010202232957,1.1078586911345705,19.419690975258604,"(1001.5, 553.75)","(1150.5, 497.75)",38.0,42.0,0.0166666666666666,0.0375,0.0541666666666666,0.6923076923076923,0.9844257722781764,0.0,1.6072404668200533,19.331097571071133,"(1222.75, 738.0)","(1293.5, 754.5)",42.0,48.0,0.025,0.0541666666666666,0.0791666666666666,0.6842105263157895,1.9270971832603023,0.0,1.455041426268891,22.90312460074088,"(1113.5, 565.0)","(1255.25, 553.5)"
81,CA58,g150,2_00-00-20,3,3.1732,0.0135638279835335,52.0,,,,,,,,,,,"(986.75, 779.5)",57.0,,,,,,,,,,,"(917.75, 619.75)",64.0,,,,,,,,,,,"(1025.75, 822.75)",51.0,56.0,0.0208333333333333,0.0583333333333333,0.0791666666666666,0.736842105263158,1.1152097376064185,0.0,1.6562616040098368,24.868525661962856,"(925.25, 583.25)","(999.5, 547.75)",51.0,,,,,,,,,,,"(1222.75, 738.0)",61.0,,,,,,,,,,,"(1113.5, 565.0)"
82,CA58,g150,2_00-00-20,3,3.1732,0.0135638279835335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,"(925.25, 583.25)",,,,,,,,,,,,,,,,,,,,,,,,
83,CA58,g150,3_00-01-50,3,3.1732,0.0135638279835335,10.0,17.0,0.0291666666666666,0.0416666666666666,0.0708333333333333,0.5882352941176471,2.036048849097842,0.0,1.6627922420764865,25.53337975449847,"(1123.75, 586.75)","(1236.75, 684.5)",5.0,11.0,0.025,0.0458333333333333,0.0708333333333333,0.6470588235294117,1.118460755684386,0.0,1.1353511330514885,24.547528413319093,"(1197.25, 446.0)","(1235.25, 518.75)",6.0,10.0,0.0166666666666666,0.05,0.0666666666666666,0.75,1.734071149467055,0.0,1.8285197222530687,26.08174893915153,"(1238.25, 697.5)","(1356.0, 745.75)",16.0,20.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.127056017701671,0.0,1.3409183674816647,27.24546044880165,"(1292.5, 394.75)","(1343.0, 460.25)",14.0,20.0,0.025,0.0416666666666666,0.0666666666666666,0.625,2.137657304119885,0.0,1.4981265064533194,26.08174893915153,"(1295.5, 677.25)","(1448.75, 710.75)",7.0,12.0,0.0208333333333333,0.0416666666666666,0.0625,0.6666666666666666,0.8527795603293836,0.0,1.2878320266261176,24.642996567490872,"(1454.75, 515.75)","(1516.75, 507.25)"
84,CA58,g150,3_00-01-50,3,3.1732,0.0135638279835335,27.0,33.0,0.025,0.0375,0.0625,0.6,1.6627922420764865,0.0,1.3090828606680074,21.115706516927997,"(1019.25, 523.75)","(1123.75, 586.75)",22.0,27.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.1353511330514885,0.0,1.3360409050486537,25.182133410550584,"(1140.5, 385.0)","(1197.25, 446.0)",22.0,26.0,0.0166666666666666,0.0458333333333333,0.0625,0.7333333333333333,1.8285197222530687,0.0,1.1216315544571336,24.13794907627412,"(1125.5, 624.75)","(1238.25, 697.5)",30.0,34.0,0.0166666666666666,0.0416666666666666,0.0583333333333333,0.7142857142857142,1.3409183674816647,0.0,1.281965332483355,22.0807507297035,"(1203.75, 352.25)","(1292.5, 394.75)",30.0,35.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.4981265064533194,0.0421392986054528,1.447821055166198,22.0807507297035,"(1193.0, 637.5)","(1295.5, 677.25)",22.0,27.0,0.0208333333333333,0.0375,0.0583333333333333,0.6428571428571428,1.2878320266261176,0.0,1.6091597417719696,25.182133410550584,"(1361.25, 502.0)","(1454.75, 515.75)"
